16/05/2021,18:44,59.06,12.41,68.93,54.16,19.45,76.43
25/10/2022,2:15,74.55,45.78,74.69,50.93,17.70,78.75
15/01/2021,3:01,77.16,96.16,85.23,45.90,56.08,44.47
29/11/2022,20:17,92.17,49.35,89.34,91.19,91.34,05.28
17/06/2021,16:19,68.22,05.48,88.09,66.67,62.01,51.18
05/01/2021,14:11,36.24,13.14,60.12,00.91,26.90,70.50
04/10/2021,4:06,09.67,03.73,31.29,87.67,14.72,36.86
29/07/2021,8:44,11.18,23.85,14.92,73.79,64.69,43.34
05/10/2022,14:23,69.30,29.92,77.47,00.38,34.27,46.87
27/01/2021,18:41,52.32,07.84,12.39,53.40,08.16,19.87
16/06/2021,10:40,11.57,68.26,17.96,34.34,72.61,58.07
04/12/2021,6:59,92.45,24.50,97.23,83.58,83.92,71.26
17/09/2021,16:04,62.06,88.79,76.43,79.68,68.73,20.81
02/09/2022,2:35,21.04,49.16,36.68,74.49,87.43,94.99
27/11/2022,6:16,70.69,46.66,22.50,33.67,23.04,22.86
06/05/2022,20:56,78.16,16.43,74.09,62.53,46.56,21.91
20/12/2022,5:09,60.76,19.71,35.08,75.24,20.38,17.99
14/09/2021,22:22,66.64,59.42,72.50,58.57,27.09,63.50
18/05/2022,16:43,44.60,49.68,39.25,77.70,79.93,74.16
07/11/2022,2:52,52.43,35.55,30.08,78.43,17.45,34.66
29/06/2022,8:39,69.93,50.22,76.29,69.29,56.57,20.64
05/06/2022,22:15,86.04,04.91,39.63,62.50,10.76,42.86
12/03/2022,7:30,36.69,06.95,14.50,83.95,14.16,10.58
03/12/2021,9:30,01.83,86.76,55.10,11.49,88.77,78.19
23/02/2021,11:04,40.18,22.14,38.09,19.32,33.77,83.31
07/07/2021,14:33,81.53,38.75,38.45,49.43,67.64,64.09
28/08/2022,8:18,82.81,96.78,35.77,95.41,52.14,87.42
05/07/2022,5:56,16.19,81.09,45.00,01.36,21.00,29.25
20/03/2022,14:35,66.19,57.14,97.31,21.12,09.91,17.31
22/09/2021,12:05,27.44,46.01,67.53,67.86,20.81,22.27
05/12/2021,8:26,76.56,57.72,31.92,59.10,31.18,82.79
31/01/2022,16:02,46.61,26.41,00.29,32.84,36.35,69.53
13/12/2022,16:56,05.63,05.82,34.38,14.41,56.75,84.49
12/06/2021,10:46,94.48,47.64,42.56,30.42,67.53,15.56
26/05/2022,9:11,27.69,28.75,51.05,57.23,91.62,23.19
24/03/2022,9:38,78.85,68.06,00.68,13.84,64.44,83.25
08/01/2022,17:34,48.64,83.55,72.72,71.48,57.74,35.70
30/04/2021,4:16,82.64,38.87,69.39,66.84,05.54,07.09
10/09/2021,10:50,40.05,80.97,12.19,30.26,40.40,60.80
28/05/2022,19:41,53.23,73.60,32.11,63.13,61.50,25.95
26/09/2022,11:04,78.43,17.59,12.62,49.12,18.42,64.99
29/11/2021,22:59,37.00,17.61,89.27,13.64,09.20,51.17
27/01/2021,6:49,43.02,99.25,02.39,41.74,28.57,07.93
17/12/2021,0:44,13.39,37.28,18.45,06.25,64.42,74.82
01/05/2021,21:38,61.71,05.83,16.52,40.79,26.83,22.73
10/03/2022,21:58,57.40,16.27,04.00,74.12,15.78,26.71
30/06/2022,12:57,42.95,25.74,48.38,52.42,26.93,19.21
17/07/2022,4:29,10.07,94.30,94.70,04.96,43.23,90.38
19/11/2022,9:35,33.59,65.66,09.79,64.85,57.39,78.14
04/07/2022,20:11,79.91,49.42,89.94,56.01,87.53,34.42
25/07/2021,10:51,34.02,23.77,10.68,09.81,80.47,54.78
02/10/2021,10:04,35.91,56.99,99.90,35.40,44.79,62.87
22/05/2022,10:29,56.03,33.19,47.59,09.83,74.28,15.42
05/03/2021,2:16,36.18,95.90,70.75,63.21,73.87,35.11
01/03/2022,5:21,94.67,98.74,31.57,04.64,36.00,94.78
20/04/2022,0:00,12.52,14.01,92.50,31.17,63.85,69.67
03/12/2021,22:19,73.41,05.23,31.36,18.91,75.39,26.68
