13/06/2022,22:04,83.01,43.73,12.33,55.98,78.82,93.92
26/06/2022,7:35,95.52,21.09,17.04,29.78,60.74,90.53
27/02/2021,19:00,25.25,99.44,74.74,64.10,18.73,04.65
13/06/2022,18:16,16.94,33.34,52.02,83.30,08.07,94.16
16/06/2022,12:13,26.92,04.17,73.55,24.52,95.27,10.14
19/09/2022,6:53,19.62,56.86,94.42,60.28,77.36,18.95
01/12/2021,18:01,86.95,41.22,07.38,14.31,73.34,09.39
13/08/2022,15:57,41.58,74.53,95.85,07.44,56.99,55.21
11/07/2022,13:37,25.66,31.68,95.46,97.53,91.06,32.72
03/02/2022,20:38,16.49,23.89,57.19,23.46,99.97,49.53
31/07/2021,9:59,24.41,89.29,37.66,15.16,52.94,63.13
17/12/2021,16:47,71.30,65.88,21.60,74.87,81.01,65.00
24/03/2022,8:22,84.96,61.98,93.22,07.24,18.91,67.37
17/04/2022,8:22,81.27,64.74,95.11,95.37,86.63,49.36
14/04/2022,12:54,72.81,54.80,49.83,46.83,47.24,76.35
19/05/2021,4:35,66.85,63.56,05.72,69.20,60.53,67.79
30/05/2021,14:59,33.85,22.73,85.49,04.81,20.56,32.15
24/12/2021,6:19,55.42,82.29,66.97,96.63,33.28,17.18
30/07/2021,1:54,02.40,78.97,38.40,27.34,92.39,19.75
10/05/2021,20:57,10.94,50.59,43.06,30.59,25.49,20.96
03/08/2021,8:30,83.76,33.14,30.22,84.56,23.24,16.17
01/11/2022,12:23,14.23,37.07,71.26,93.04,77.97,71.04
14/05/2022,14:24,89.50,72.26,53.74,57.28,93.51,57.36
27/11/2021,9:50,06.46,57.35,28.35,12.63,66.01,17.72
28/05/2022,4:34,28.99,01.23,61.00,51.32,06.23,18.61
06/11/2022,12:50,67.58,03.48,88.01,85.92,55.96,98.89
25/06/2021,13:20,83.04,11.89,13.69,39.16,98.15,74.52
01/11/2021,6:19,76.85,16.58,92.70,99.85,39.71,55.68
13/11/2022,17:00,12.72,09.93,42.34,50.79,33.41,73.03
09/12/2022,15:24,79.11,17.91,79.76,34.92,64.24,35.26
28/06/2021,19:39,42.63,70.05,98.37,89.21,42.84,99.06
13/04/2021,2:07,67.68,65.39,27.13,61.04,28.67,19.65
30/06/2022,11:15,26.44,82.52,43.16,84.14,23.94,99.56
04/10/2021,20:49,74.84,98.51,48.81,07.86,78.26,40.70
01/11/2021,22:40,09.30,38.65,80.89,97.97,09.64,01.21
12/05/2022,1:53,96.40,22.48,62.37,66.15,25.26,05.95
11/05/2021,10:44,48.87,43.05,02.02,09.57,23.13,59.89
06/08/2022,3:41,09.71,40.22,66.01,77.79,44.42,11.27
01/04/2022,19:53,13.01,02.51,07.10,86.07,33.15,21.27
18/10/2021,11:20,44.15,31.70,30.11,46.50,71.62,85.12
02/10/2021,4:05,74.58,08.60,80.94,48.06,74.44,45.08
24/03/2022,10:15,63.91,27.36,71.54,14.13,54.94,31.91
15/02/2021,13:09,61.18,76.27,76.33,25.35,95.41,82.14
27/04/2022,2:50,83.97,18.51,61.87,70.61,40.94,97.49
09/04/2022,16:37,56.22,18.72,17.60,64.54,55.06,19.80
04/09/2021,12:38,59.77,71.57,64.67,18.49,98.94,30.34
03/07/2022,4:49,30.18,35.44,50.72,42.05,71.09,72.58
05/08/2022,3:59,16.66,96.85,42.52,16.23,95.07,23.55
26/01/2021,16:13,87.72,05.35,13.08,59.16,87.35,99.47
18/03/2022,10:51,15.22,79.86,10.48,51.26,54.93,17.04
20/03/2021,16:31,41.95,61.09,36.80,69.59,85.91,60.07
08/10/2022,1:45,21.21,91.78,08.70,70.30,18.39,43.20
02/07/2021,15:52,34.98,34.97,74.41,00.51,79.81,64.28
01/03/2022,14:21,53.58,24.10,11.18,67.35,85.73,95.51
28/07/2022,2:23,62.33,36.34,21.85,97.42,28.75,09.61
20/09/2021,11:44,18.45,94.22,12.72,73.33,34.95,99.33
17/10/2021,22:54,91.45,36.90,49.89,00.56,24.33,16.25
05/02/2022,15:09,16.82,43.87,98.65,26.47,27.44,12.49
24/09/2022,4:55,20.77,87.54,40.23,52.52,20.46,79.30
31/01/2022,21:49,26.10,71.50,06.21,08.98,33.99,88.37
01/08/2022,21:54,47.95,79.88,48.31,63.72,69.66,76.17
15/04/2021,15:40,81.98,84.01,50.38,28.38,83.51,18.38
27/01/2022,5:27,41.74,34.81,81.60,46.49,40.19,74.35
13/09/2021,2:42,99.18,53.41,05.39,87.24,14.93,70.02
05/02/2021,11:19,38.09,43.34,53.39,95.13,17.85,80.41
06/04/2021,10:50,47.95,34.51,38.14,91.14,03.43,11.64
20/02/2021,4:02,08.74,70.67,27.82,02.89,55.43,66.11
18/06/2022,3:51,41.01,63.23,82.88,33.11,88.71,96.10
20/10/2021,23:48,60.76,26.45,50.81,17.02,21.31,72.29
