15/03/2021,22:39,20.88,54.01,30.71,55.01,33.47,77.22
05/11/2021,6:40,17.17,63.77,88.81,29.46,82.94,74.10
24/11/2022,23:34,28.36,33.46,26.74,60.68,77.63,32.48
13/07/2022,4:31,98.07,01.90,11.78,96.87,63.06,07.49
17/02/2022,21:51,88.30,62.38,61.58,34.65,44.01,10.52
15/02/2021,6:56,39.96,08.94,50.60,85.45,16.25,08.81
30/11/2021,17:55,96.48,55.99,91.82,36.12,65.69,24.77
03/12/2022,2:59,61.61,50.56,77.52,32.41,45.18,38.42
04/05/2022,10:16,27.11,95.25,66.43,75.87,77.43,81.58
30/03/2022,10:17,44.37,46.24,14.05,58.30,89.03,81.28
02/04/2021,9:28,14.88,43.50,41.19,03.62,65.64,53.60
07/12/2022,23:54,95.86,49.59,69.66,95.29,76.93,68.15
04/11/2022,9:16,33.41,68.58,82.61,54.10,42.83,72.19
10/04/2022,11:11,24.24,38.14,65.46,42.22,52.10,72.74
01/04/2021,11:36,45.84,11.11,76.22,12.45,04.85,96.70
03/11/2021,19:26,62.58,24.75,12.91,74.43,98.54,41.15
07/01/2021,15:08,87.64,77.51,57.82,74.37,33.68,46.04
21/04/2021,6:17,71.78,00.69,04.42,76.06,27.05,82.04
21/11/2022,6:59,95.91,31.45,01.69,52.23,72.85,65.75
26/04/2022,6:16,69.59,30.69,56.07,74.99,06.88,31.84
05/01/2021,9:12,29.95,78.01,79.53,03.73,05.30,75.36
30/07/2022,3:24,69.52,14.21,01.63,88.68,33.58,88.27
21/06/2022,21:49,82.40,17.41,17.75,26.41,09.12,82.13
27/12/2021,16:33,87.27,15.14,54.94,96.68,65.65,27.99
11/11/2022,20:23,30.63,85.62,03.47,69.94,03.79,39.86
29/03/2022,7:39,93.59,68.71,49.49,58.50,36.00,54.73
10/02/2022,14:46,86.68,63.17,21.85,17.18,94.41,02.80
02/11/2021,21:30,61.61,93.29,31.45,52.02,43.89,82.38
16/04/2022,5:03,23.85,91.15,14.63,10.24,46.13,63.28
04/09/2021,17:10,86.33,99.65,90.73,04.44,33.48,67.03
31/07/2022,20:53,21.99,57.66,01.57,95.59,74.12,70.85
09/05/2022,23:11,81.25,66.77,93.23,20.87,21.71,07.46
20/06/2022,12:26,31.18,61.94,56.45,75.50,83.61,78.86
10/11/2021,13:14,36.34,24.01,78.26,65.98,23.16,46.64
31/08/2022,9:27,51.97,01.86,18.88,42.85,22.31,47.90
12/11/2022,15:45,81.69,96.88,40.91,56.68,79.16,10.59
03/02/2021,9:53,14.04,56.05,43.42,14.09,23.00,28.68
24/07/2021,20:01,04.53,68.70,67.32,41.06,64.24,66.67
03/09/2021,5:56,28.46,03.61,41.72,18.54,44.99,91.91
03/10/2021,8:29,16.81,73.01,38.60,94.05,31.20,60.71
21/12/2021,22:53,86.40,99.47,64.48,64.35,57.02,32.60
14/06/2021,3:23,52.93,65.68,30.95,32.67,27.25,56.88
28/04/2022,13:31,44.95,03.90,05.36,67.99,14.12,19.59
17/04/2022,12:07,86.94,27.45,46.72,13.47,02.27,87.91
